MaxOnes 100 12 0.01 0.50
698 100.000000 89.331757 98.67% Identical
699 100.000000 95.989782 98.67% Identical
700 100.000000 92.013968 98.67% Identical
701 100.000000 93.315474 98.67% Identical
702 100.000000 86.680060 98.67% Identical
703 100.000000 84.009805 98.67% Identical
704 100.000000 81.352181 98.67% Identical
705 100.000000 92.012690 98.67% Identical
706 100.000000 90.668648 98.67% Identical
707 100.000000 91.993603 98.67% Identical
708 100.000000 91.999366 98.67% Identical
709 100.000000 94.674539 98.67% Identical
710 100.000000 90.650476 98.67% Identical
711 100.000000 94.672016 98.67% Identical
712 100.000000 91.987281 98.67% Identical
713 100.000000 92.008287 98.67% Identical
714 100.000000 90.659509 98.67% Identical
715 100.000000 89.349871 98.67% Identical
716 100.000000 97.344411 98.67% Identical
717 100.000000 94.664886 98.67% Identical
718 100.000000 90.681201 98.67% Identical
719 100.000000 93.339016 98.67% Identical
720 100.000000 93.340922 98.67% Identical
721 100.000000 86.671218 98.67% Identical
722 100.000000 90.649015 98.67% Identical
723 100.000000 86.687323 98.67% Identical
724 100.000000 89.309574 98.67% Identical
725 100.000000 93.322420 98.67% Identical
726 100.000000 86.680229 98.67% Identical
727 100.000000 98.658399 98.67% Identical
728 100.000000 89.348344 98.67% Identical
729 100.000000 89.347569 98.67% Identical
730 100.000000 95.995539 98.67% Identical
731 100.000000 89.336443 98.67% Identical
732 100.000000 90.674569 98.67% Identical
733 100.000000 93.336406 98.67% Identical
734 100.000000 90.656414 98.67% Identical
735 100.000000 88.008000 98.67% Identical
736 100.000000 85.360683 98.67% Identical
737 100.000000 93.331297 98.67% Identical
738 100.000000 90.682673 98.67% Identical
739 100.000000 89.320106 98.67% Identical
740 100.000000 86.658563 98.67% Identical
741 100.000000 92.001213 98.67% Identical
742 100.000000 89.338475 98.67% Identical
743 100.000000 91.992092 98.67% Identical
744 100.000000 87.991652 98.67% Identical
745 100.000000 93.346085 98.67% Identical
746 100.000000 85.316714 98.67% Identical
747 100.000000 89.347497 98.67% Identical
748 100.000000 89.338015 98.67% Identical
749 100.000000 91.971645 98.67% Identical
750 100.000000 98.681770 98.67% Identical
751 100.000000 94.649823 98.67% Identical
752 100.000000 98.658078 98.67% Identical
753 100.000000 91.986623 98.67% Identical
754 100.000000 94.662225 98.67% Identical
755 100.000000 90.677105 98.67% Identical
756 100.000000 93.330918 98.67% Identical
757 100.000000 88.008543 98.67% Identical
758 100.000000 90.681450 98.67% Identical
759 100.000000 86.664651 98.67% Identical
760 100.000000 93.324704 98.67% Identical
761 100.000000 99.998111 98.67% Identical
762 100.000000 90.659578 98.67% Identical
763 100.000000 81.341099 98.67% Identical
764 100.000000 94.651324 98.67% Identical
765 100.000000 90.679103 98.67% Identical
766 100.000000 90.668022 98.67% Identical
767 100.000000 89.346451 98.67% Identical
768 100.000000 89.332211 98.67% Identical
769 100.000000 92.002790 98.67% Identical
770 100.000000 92.010436 98.67% Identical
771 100.000000 90.680895 98.67% Identical
772 100.000000 90.667238 98.67% Identical
773 100.000000 91.994674 98.67% Identical
774 100.000000 90.658375 98.67% Identical
775 100.000000 97.335642 98.67% Identical
776 100.000000 90.668947 98.67% Identical
777 100.000000 90.682164 98.67% Identical
778 100.000000 95.994841 98.67% Identical
779 100.000000 90.664955 98.67% Identical
780 100.000000 90.683309 98.67% Identical
781 100.000000 89.321025 98.67% Identical
782 100.000000 84.008268 98.67% Identical
783 100.000000 89.347279 98.67% Identical
784 100.000000 96.009769 98.67% Identical
785 100.000000 89.335115 98.67% Identical
786 100.000000 94.673876 98.67% Identical
787 100.000000 88.022635 98.67% Identical
788 100.000000 91.993913 98.67% Identical
789 100.000000 90.668803 98.67% Identical
790 100.000000 93.330418 98.67% Identical
791 100.000000 86.681063 98.67% Identical
792 100.000000 83.994089 98.67% Identical
793 100.000000 93.313901 98.67% Identical
794 100.000000 93.310290 98.67% Identical
795 100.000000 91.995196 98.67% Identical
796 100.000000 93.341230 98.67% Identical
797 100.000000 90.687603 98.67% Identical
798 100.000000 85.340987 98.67% Identical
799 100.000000 91.984677 98.67% Identical
800 100.000000 86.672095 98.67% Identical
801 100.000000 90.677402 98.67% Identical
802 100.000000 92.003822 98.67% Identical
803 100.000000 90.644071 98.67% Identical
804 100.000000 93.329913 98.67% Identical
805 100.000000 89.333345 98.67% Identical
806 100.000000 100.001905 98.67% Identical
807 100.000000 92.010168 98.67% Identical
808 100.000000 85.335068 98.67% Identical
809 100.000000 82.690346 98.67% Identical
810 100.000000 90.669305 98.67% Identical
811 100.000000 89.349138 98.67% Identical
812 100.000000 82.651537 98.67% Identical
813 100.000000 89.327695 98.67% Identical
814 100.000000 88.007516 98.67% Identical
815 100.000000 92.006865 98.67% Identical
816 100.000000 93.335919 98.67% Identical
817 100.000000 88.006272 98.67% Identical
818 100.000000 90.688309 98.67% Identical
819 100.000000 97.338989 98.67% Identical
820 100.000000 92.021623 98.67% Identical
821 100.000000 91.992226 98.67% Identical
822 100.000000 93.335609 98.67% Identical
823 100.000000 97.324885 98.67% Identical
824 100.000000 94.654733 98.67% Identical
825 100.000000 94.680122 98.67% Identical
826 100.000000 89.342133 98.67% Identical
827 100.000000 93.331981 98.67% Identical
828 100.000000 91.993352 98.67% Identical
829 100.000000 94.680139 98.67% Identical
830 100.000000 93.342181 98.67% Identical
831 100.000000 93.333234 98.67% Identical
832 100.000000 92.001829 98.67% Identical
833 100.000000 89.344182 98.67% Identical
834 100.000000 91.997406 98.67% Identical
835 100.000000 96.005729 98.67% Identical
836 100.000000 93.330719 98.67% Identical
837 100.000000 90.643954 98.67% Identical
838 100.000000 89.333339 98.67% Identical
839 100.000000 89.332671 98.67% Identical
840 100.000000 93.320928 98.67% Identical
841 100.000000 86.671177 98.67% Identical
842 100.000000 90.674487 98.67% Identical
843 100.000000 88.010638 98.67% Identical
844 100.000000 85.299469 98.67% Identical
845 100.000000 90.683736 98.67% Identical
846 100.000000 88.001732 98.67% Identical
847 100.000000 92.015787 98.67% Identical
848 100.000000 90.668923 98.67% Identical
849 100.000000 94.662889 98.67% Identical
850 100.000000 95.982446 98.67% Identical
851 100.000000 93.335598 98.67% Identical
852 100.000000 94.651656 98.67% Identical
853 100.000000 94.676825 98.67% Identical
854 100.000000 89.341253 98.67% Identical
855 100.000000 97.334967 98.67% Identical
856 100.000000 88.008953 98.67% Identical
857 100.000000 92.008841 98.67% Identical
858 100.000000 90.677547 98.67% Identical
859 100.000000 88.027034 98.67% Identical
860 100.000000 92.000837 98.67% Identical
861 100.000000 87.996115 98.67% Identical
862 100.000000 90.701680 98.67% Identical
863 100.000000 88.008093 98.67% Identical
864 100.000000 88.006008 98.67% Identical
865 100.000000 90.679679 98.67% Identical
866 100.000000 88.011707 98.67% Identical
867 100.000000 97.341958 98.67% Identical
868 100.000000 98.669283 98.67% Identical
869 100.000000 94.688965 98.67% Identical
870 100.000000 90.676924 98.67% Identical
871 100.000000 93.336176 98.67% Identical
872 100.000000 85.323053 98.67% Identical
873 100.000000 89.332707 98.67% Identical
874 100.000000 96.001609 98.67% Identical
875 100.000000 92.003904 98.67% Identical
876 100.000000 93.338613 98.67% Identical
877 100.000000 96.004378 98.67% Identical
878 100.000000 93.353201 98.67% Identical
879 100.000000 83.993795 98.67% Identical
880 100.000000 95.998318 98.67% Identical
881 100.000000 82.672401 98.67% Identical
882 100.000000 82.670360 98.67% Identical
883 100.000000 92.014989 98.67% Identical
884 100.000000 91.997348 98.67% Identical
885 100.000000 91.969756 98.67% Identical
886 100.000000 96.007938 98.67% Identical
887 100.000000 87.992545 98.67% Identical
888 100.000000 92.021785 98.67% Identical
889 100.000000 90.687869 98.67% Identical
890 100.000000 96.002495 98.67% Identical
891 100.000000 97.342200 98.67% Identical
892 100.000000 86.660792 98.67% Identical
893 100.000000 90.659579 98.67% Identical
894 100.000000 95.989022 98.67% Identical
895 100.000000 94.676209 98.67% Identical
896 100.000000 98.669780 98.67% Identical
897 100.000000 94.667517 98.67% Identical
898 100.000000 84.004282 98.67% Identical
899 100.000000 94.671067 98.67% Identical
900 100.000000 85.338965 98.67% Identical
901 100.000000 94.668222 98.67% Identical
902 100.000000 92.001243 98.67% Identical
903 100.000000 95.999653 98.67% Identical
904 100.000000 89.341236 98.67% Identical
905 100.000000 88.012033 98.67% Identical
906 100.000000 92.003391 98.67% Identical
907 100.000000 92.007908 98.67% Identical
908 100.000000 96.006747 98.67% Identical
909 100.000000 94.677605 98.67% Identical
910 100.000000 91.992810 98.67% Identical
911 100.000000 94.673351 98.67% Identical
912 100.000000 100.004430 98.67% Identical
913 100.000000 97.331782 98.67% Identical
914 100.000000 89.333843 98.67% Identical
915 100.000000 90.664084 98.67% Identical
916 100.000000 93.339635 98.67% Identical
917 100.000000 93.357685 98.67% Identical
918 100.000000 93.320925 98.67% Identical
919 100.000000 85.326785 98.67% Identical
920 100.000000 89.347400 98.67% Identical
921 100.000000 87.984436 98.67% Identical
922 100.000000 94.669238 98.67% Identical
923 100.000000 92.014970 98.67% Identical
924 100.000000 93.324707 98.67% Identical
925 100.000000 89.322054 98.67% Identical
926 100.000000 94.669037 98.67% Identical
927 100.000000 94.678502 98.67% Identical
928 100.000000 90.673225 98.67% Identical
929 100.000000 88.029760 98.67% Identical
930 100.000000 89.095720 98.67% Identical
931 100.000000 83.986874 98.67% Identical
932 100.000000 94.660310 98.67% Identical
933 100.000000 90.657349 98.67% Identical
934 100.000000 93.331527 98.67% Identical
935 100.000000 90.681280 98.67% Identical
936 100.000000 89.346241 98.67% Identical
937 100.000000 97.330761 98.67% Identical
938 100.000000 89.338497 98.67% Identical
939 100.000000 98.661178 98.67% Identical
940 100.000000 90.668153 98.67% Identical
941 100.000000 90.666471 98.67% Identical
942 100.000000 91.995565 98.67% Identical
943 100.000000 90.679694 98.67% Identical
944 100.000000 90.640160 98.67% Identical
945 100.000000 93.348238 98.67% Identical
946 100.000000 93.355419 98.67% Identical
947 100.000000 97.337776 98.67% Identical
948 100.000000 93.343491 98.67% Identical
949 100.000000 89.333774 98.67% Identical
950 100.000000 93.314774 98.67% Identical
951 100.000000 86.676844 98.67% Identical
952 100.000000 86.667974 98.67% Identical
953 100.000000 90.657802 98.67% Identical
954 100.000000 89.353406 98.67% Identical
955 100.000000 95.998634 98.67% Identical
956 100.000000 91.998851 98.67% Identical
957 100.000000 88.022962 98.67% Identical
958 100.000000 92.008285 98.67% Identical
959 100.000000 93.327001 98.67% Identical
960 100.000000 93.350516 98.67% Identical
961 100.000000 90.687340 98.67% Identical
962 100.000000 84.012294 98.67% Identical
963 100.000000 97.329495 98.67% Identical
964 100.000000 94.663096 98.67% Identical
965 100.000000 93.338120 98.67% Identical
966 100.000000 96.009197 98.67% Identical
967 100.000000 90.662161 98.67% Identical
968 100.000000 91.990309 98.67% Identical
969 100.000000 94.666058 98.67% Identical
970 100.000000 94.686928 98.67% Identical
971 100.000000 93.346907 98.67% Identical
972 100.000000 94.659610 98.67% Identical
973 100.000000 91.997767 98.67% Identical
974 100.000000 91.988799 98.67% Identical
975 100.000000 94.673728 98.67% Identical
976 100.000000 90.648822 98.67% Identical
977 100.000000 92.022014 98.67% Identical
978 100.000000 85.338531 98.67% Identical
979 100.000000 86.687154 98.67% Identical
980 100.000000 90.660462 98.67% Identical
981 100.000000 86.659914 98.67% Identical
982 100.000000 87.994570 98.67% Identical
983 100.000000 94.668154 98.67% Identical
984 100.000000 94.662212 98.67% Identical
985 100.000000 88.014054 98.67% Identical
986 100.000000 85.359961 98.67% Identical
987 100.000000 93.333016 98.67% Identical
988 100.000000 93.335531 98.67% Identical
989 100.000000 90.671865 98.67% Identical
990 100.000000 92.004487 98.67% Identical
991 100.000000 88.007834 98.67% Identical
992 100.000000 88.010761 98.67% Identical
993 100.000000 92.010561 98.67% Identical
994 100.000000 90.662597 98.67% Identical
995 100.000000 89.330054 98.67% Identical
996 100.000000 94.669551 98.67% Identical
997 100.000000 93.346480 98.67% Identical
998 100.000000 89.321454 98.67% Identical
999 100.000000 89.335936 98.67% Identical
1000 100.000000 94.670185 98.67% Identical
1001 100.000000 86.651428 98.67% Identical
1002 100.000000 98.671219 98.67% Identical
1003 100.000000 93.328497 98.67% Identical
1004 100.000000 94.670752 98.67% Identical
1005 100.000000 86.687673 98.67% Identical
1006 100.000000 92.010453 98.67% Identical
1007 100.000000 87.995278 98.67% Identical
1008 100.000000 93.347680 98.67% Identical
1009 100.000000 92.001407 98.67% Identical
1010 100.000000 92.001801 98.67% Identical
1011 100.000000 89.333020 98.67% Identical
1012 100.000000 95.999166 98.67% Identical
1013 100.000000 90.651037 98.67% Identical
1014 100.000000 92.005494 98.67% Identical
1015 100.000000 92.013112 98.67% Identical
1016 100.000000 91.989164 98.67% Identical
1017 100.000000 90.644424 98.67% Identical
1018 100.000000 90.667802 98.67% Identical
1019 100.000000 93.341700 98.67% Identical
1020 100.000000 85.355186 98.67% Identical
1021 100.000000 90.682160 98.67% Identical
1022 100.000000 89.344151 98.67% Identical
1023 100.000000 94.680435 98.67% Identical
1024 100.000000 93.343017 98.67% Identical
1025 100.000000 90.677997 98.67% Identical
1026 100.000000 98.670790 98.67% Identical
1027 100.000000 93.346539 98.67% Identical
1028 100.000000 92.003095 98.67% Identical
1029 100.000000 92.006417 98.67% Identical
1030 100.000000 84.020418 98.67% Identical
1031 100.000000 93.328502 98.67% Identical
1032 100.000000 93.342254 98.67% Identical
1033 100.000000 90.654446 98.67% Identical
1034 100.000000 94.677833 98.67% Identical
1035 100.000000 91.997707 98.67% Identical
1036 100.000000 92.008295 98.67% Identical
1037 100.000000 95.986616 98.67% Identical
1038 100.000000 94.675310 98.67% Identical
1039 100.000000 90.668050 98.67% Identical
1040 100.000000 92.006319 98.67% Identical
1041 100.000000 94.655819 98.67% Identical
1042 100.000000 93.339959 98.67% Identical
1043 100.000000 93.322513 98.67% Identical
1044 100.000000 89.343069 98.67% Identical
1045 100.000000 86.701353 98.67% Identical
1046 100.000000 94.669737 98.67% Identical
1047 100.000000 87.991612 98.67% Identical
1048 100.000000 88.011015 98.67% Identical
1049 100.000000 92.000696 98.67% Identical
1050 100.000000 96.005732 98.67% Identical
1051 100.000000 89.328858 98.67% Identical
1052 100.000000 92.016900 98.67% Identical
1053 100.000000 86.669321 98.67% Identical
1054 100.000000 86.654293 98.67% Identical
1055 100.000000 93.332302 98.67% Identical
1056 100.000000 92.000180 98.67% Identical
1057 100.000000 92.003289 98.67% Identical
1058 100.000000 88.025712 98.67% Identical
1059 100.000000 96.004144 98.67% Identical
1060 100.000000 92.001564 98.67% Identical
1061 100.000000 85.328923 98.67% Identical
1062 100.000000 93.352822 98.67% Identical
1063 100.000000 96.009272 98.67% Identical
1064 100.000000 89.300004 98.67% Identical
1065 100.000000 93.336740 98.67% Identical
1066 100.000000 91.988093 98.67% Identical
1067 100.000000 88.003490 98.67% Identical
1068 100.000000 86.654086 98.67% Identical
1069 100.000000 88.004632 98.67% Identical
1070 100.000000 91.993910 98.67% Identical
1071 100.000000 90.643636 98.67% Identical
1072 100.000000 86.428148 98.67% Identical
